external_gene_name	log2FoldChange	pvalue
RABL2A	-1.3281376080465577	0.009459466847094668
PEX10	-1.327464788228392	0.002695828293448391
NONHSAT226236.1	-1.3260108153917731	0.03429357465661984
MICAL3	-1.3254267668646043	0.0190733799265479
LDAF1	-1.3247673785061358	0.020207171756779104
MALAT1	-1.324758297785027	7.963400124025078e-4
SMIM7	-1.3236822953894227	0.014618746283997406
PSRC1	-1.322574990637179	0.04224063112408249
CCDC92	-1.3213313089296783	0.01435140100711136
ACSF2	-1.3212291436614674	0.04894397737187962
GPD1L	-1.320762724077244	0.04396229522226585
N4BP2L1	-1.3206927398276544	0.03144049445855974
NONHSAT231407.1	-1.3188566910162114	0.033906556513898546
BTN2A2	-1.3177468827019791	0.013263622119313286
PLXNB1	-1.3177426839910011	0.03861253888972704
NONHSAT160447.1	-1.3160424734809257	0.041179886673826924
PHKA1	-1.3159442227192282	0.041630173043966066
CKB	-1.3141710398962225	0.013767303612715725
GRN	-1.3140047574315057	0.039736360882401255
ENST00000497233	-1.308190578502016	0.01903410383329208
TGM2	-1.3069503960928233	0.02264898134554127
ZNF639	-1.305658094210746	0.02203854444829575
ACIN1	-1.3026322665102323	0.014564534774769012
NONHSAT198917.1	-1.3021871531280669	0.04350501854284748
WDPCP	-1.2975238471083914	0.016794058399799586
NONHSAT004774.2	-1.295134555753917	0.03361845136312135
GPI	-1.2951340728615255	0.03383502995155272
NONHSAT121024.2	-1.2949185459119537	0.0479088750412744
ENST00000634073	-1.2947671249085317	0.04441673433249514
EEFSEC	-1.2941403534673244	0.03645408313867286
CHID1	-1.2925427578994202	0.00313489772760126
NONHSAT238281.1	-1.2914934024602882	0.0028726534276230027
MAGED4	-1.2909467020953602	0.01619015768941134
YWHAZ	-1.2870235485459287	0.028740500434553472
RTN2	-1.2851614780469587	0.030226155298736696
UACA	-1.2844666046860669	0.04816099178713179
NONHSAT231901.1	-1.283956651206718	9.731857971275848e-5
CHFR	-1.2783844806653442	0.023128951194195044
NONHSAT175326.1	-1.2773559920791882	0.007075306642738218
NONHSAT213473.1	-1.2752730662056881	0.0495648617213116
NONHSAT242897.1	-1.2707617030748193	0.03581907804368564
ENST00000591484	-1.2696655766842855	0.03810819600065179
ACTC1	-1.2696209959061164	0.047011053217914954
PHLDB1	-1.2685892775952419	0.0021082809321773454
NONHSAT242111.1	-1.2668244011326495	0.02247137464694447
WHAMMP3	-1.2649108349864744	0.017432637448424944
NCAPG2	-1.264391702834659	0.0040288706444200195
NONHSAT175280.1	-1.2640966931319764	8.653526284081928e-4
TFCP2L1	-1.2633564946313063	0.04230998402589569
ENST00000559000	-1.2612913011363633	0.020770900220289098
WNT4	-1.2610850630838397	0.0315308580277614
NONHSAT251032.1	-1.2597816131747617	0.0470932573625829
SLC6A6	-1.2589040669101568	0.04042317217090776
VWCE	-1.2574489920247436	0.03212983800697029
SNX12	-1.255461811420033	0.04309614275218245
SNX8	-1.2553403816076718	0.04626486738967155
ARPC2	-1.255169964382513	0.04285417593334989
SCML1	-1.2544568404532626	0.025681075164078502
NONHSAT149618.1	-1.253509659711434	0.043851177688334526
BTBD3	-1.251440227097728	0.0140327412356059
CAST	-1.2513116152430752	7.998790783347241e-4
NONHSAT231897.1	-1.2510056351609706	0.03089002406675949
PXYLP1	-1.250896904689911	0.046581081311132415
RBP1	-1.250543097792801	0.01010486589218206
OARD1	-1.250367777501034	0.011815378763990646
MUC1	-1.248996638668584	0.022093086228939525
TCF3	-1.2477709516006008	0.033562090502486805
PPP1R13L	-1.2469785027345388	0.019175377306965842
CEP120	-1.246931174047504	0.00867810663440586
FLJ38576	-1.246584023155734	0.03905158419443516
CHRM3-AS2	-1.2461946636728978	0.0350952587249832
NONHSAT140476.2	-1.2458393149573748	0.04022652415656117
NONHSAT257130.1	-1.245245765006667	0.0112159272065449
THOP1	-1.2442294140796006	0.029829245835574697
NONHSAT172710.1	-1.2430945651836438	0.02199092828603837
SLC2A4RG	-1.2412419304122766	0.02157733124529427
RBSN	-1.2410553113886003	0.04861738779006033
CCT8	-1.2409281812453918	0.027957363791256778
AMDHD2	-1.2394874024618805	0.0016226674092698764
MYO19	-1.2392753229624103	0.03892886052482498
NONHSAT157146.1	-1.239034681121309	0.011295616102414655
ENST00000506502	-1.2383676454187456	0.0033635404424384673
APBB3	-1.2382874320131314	0.03212796913329803
NONHSAT209020.1	-1.2367830274706302	0.02534252295764446
NONHSAT176461.1	-1.2361123204201183	0.023783566060222396
NONHSAT237445.1	-1.2360001160890062	0.01617915194382331
NONHSAT188646.1	-1.235396403858122	0.027874111418358116
NONHSAT153074.1	-1.2344368651616437	0.022835801537822116
TUBBP2	-1.2339491008709325	0.030070180334990364
NONHSAT030414.2	-1.2334686220202256	0.044964539247007475
TVP23C-CDRT4	-1.2322264356582713	0.016497916159833093
CPED1	-1.2316989651456722	0.01165893341866212
NONHSAT068156.2	-1.2315729612209454	0.004544854902158778
POLD4	-1.22955210040479	0.015940931135798517
NONHSAT237494.1	-1.229285169669386	0.02872062341719066
NONHSAT148576.1	-1.2287968515809204	0.04679732101753004
SLC41A3	-1.226631225372969	0.037648737491627414
NONHSAT246106.1	-1.2264948474982218	0.01899945531366194
RELA	-1.22442347222691	0.037862073341149834
ABHD16A	-1.2227746774874952	0.019291766531792987
HPS4	-1.2184621886118674	0.045509806046105175
MPI	-1.2180950977846154	0.014861182353086136
MRPL49	-1.2165084414008207	0.004441537794489496
FHL1	-1.21584485804656	0.021847390852856714
TECR	-1.214712119033231	8.719262635690828e-4
NYAP1	-1.214517718331212	0.02134514019312948
SEC13	-1.2139739650738584	0.011127481814278306
PCCB	-1.2134457470923337	0.01954324854996944
NONHSAT184612.1	-1.2131144813245105	0.031879146837124846
FAM98A	-1.2126177077337432	0.0323076114357658
MXRA8	-1.212113204778283	0.0017507933536707499
TNRC18	-1.209404809638741	0.019751613289478942
FAM118A	-1.2080949701669748	2.8705551923991377e-5
NONHSAT188374.1	-1.2079286759799355	0.04625373232218651
RNF126	-1.2044711857409323	0.03168980009325509
NONHSAT064196.2	-1.204048992158584	0.03325338164259807
IL17RC	-1.2037546619891655	0.048331355697051714
DDX5	-1.2012219663042496	0.01664366237872901
PARP1	-1.200994986233066	0.006767698167608005
UBXN1	-1.2001045765588758	0.018219373748462227
HPRT1	-1.1997514567297896	0.029801470664103873
HDHD2	-1.198801226041749	0.012632462366515924
EMC10	-1.1979541093834196	0.00847556738855926
SSBP2	-1.1975297083809693	0.0186997610099378
PICALM	-1.1974776790024744	0.006462432300047237
ACOX2	-1.1942682013263786	3.191768845982846e-4
CTSF	-1.1922552918935756	0.020163722653729028
RNF126	-1.1916688195853191	0.030734928722261363
ZC3H14	-1.1910912073695736	0.004570094054481143
RBM3	-1.1906065449151997	0.01621437057910991
EPHB4	-1.1905239223030069	0.005608030330849663
DEPP1	-1.1892995510572517	0.027368646676458507
RABAC1	-1.188730372419707	0.033137594533850775
NONHSAT174054.1	-1.187528086503725	0.017269946942526777
MAGI1	-1.1872359862890238	0.04186931872475997
FYN	-1.184600417809965	0.02193656281393717
LRSAM1	-1.184497566265414	0.0018715209365323586
PYM1	-1.1820420371614069	0.009167820399862853
ZNF789	-1.181435624823815	0.010632998302567583
C11orf54	-1.1812031526933295	0.030156858600606913
LPCAT3	-1.1787160786020303	0.036906758497031095
NONHSAT175750.1	-1.1753577788650111	0.029345858829009783
MXRA7	-1.1743011829861605	0.03558108783839018
NONHSAT185515.1	-1.1738727096728532	0.011245738444441053
RNF141	-1.1728945458624005	0.0028659688682612346
UROD	-1.1722930490688594	0.04887387181434264
A1BG	-1.170259729982538	0.04350545287854547
CYP2R1	-1.169453080192516	0.018209477698817506
OXA1L	-1.1682532395849892	0.04898187577267305
NONHSAT256983.1	-1.1655265553721137	0.01697917977167287
CAP1	-1.1647278649972626	0.014160316857680353
PTDSS2	-1.163866138629767	0.03779657332342503
SESN3	-1.1637510950411014	0.03754902268386074
ZYG11B	-1.1634922557891199	0.0036095500669842974
PARP6	-1.162005409406428	0.007829053384184086
NONHSAT204449.1	-1.1600447012962471	0.024958246182446346
NONHSAT247534.1	-1.1596931434234372	0.009005567659135861
IFT80	-1.1576174845704572	0.010482869118925046
CPNE1	-1.156535936913833	0.039228273391456465
NONHSAT162036.1	-1.1560739043835322	0.03264451890265833
MCRIP1	-1.1559398520955453	1.1253842766851932e-9
DYNLL1	-1.1558713743339193	0.025280083987768865
SOX15	-1.1540156933169108	0.04927669209432734
GTF3C5	-1.1510749152741497	0.02834402492997112
PIGC	-1.1459732543006407	0.01685062065607922
ENST00000389906	-1.1444238110897569	0.012120751788863744
RLIM	-1.144120359127099	0.045149376152404525
GLI4	-1.1436274759391793	0.005858858046006791
DOK1	-1.1434805117785498	0.030961933656477147
NONHSAT171444.1	-1.1415151637553929	0.038126788598038266
TMEM234	-1.1412983663480658	0.03451640749747201
SNAP29	-1.1399792131741495	0.033519537598192185
TLE2	-1.1396228467935148	0.023980648167042914
IQSEC1	-1.1381944719893573	0.0021983957593850654
DCAF6	-1.137981760966327	0.029995047123300825
OPLAH	-1.137309740994479	0.029251753364949014
C12orf43	-1.13673672361987	0.04639065384482995
NPHP3	-1.1361045662428821	0.028207697236990726
MBTPS1	-1.1343825406028591	0.011601831773477674
BRD9	-1.1318123765858394	0.04832505620743619
NONHSAT237409.1	-1.1305156187176109	0.006418820711164829
NONHSAT253252.1	-1.1300736805381975	0.04203158137678043
ERMARD	-1.1297423759581238	0.04738540919568962
M6PR	-1.129672978206739	0.01862238939284097
ELOC	-1.1292026572195681	0.004268043144228033
IKBKB	-1.128728681691385	0.047399470581862266
DGKD	-1.1250013310762181	0.011590718096281694
NPDC1	-1.123334781723909	0.043073700200596546
NISCH	-1.120844582788645	3.8413197084305926e-5
SEMA4A	-1.1191260481393397	0.03092788911810778
NONHSAT240634.1	-1.1184494151995514	0.04108026751737829
TMTC4	-1.1165868438416162	0.030670541715250854
GRHPR	-1.1161596726844338	0.006087083439380828
RCAN1	-1.1127701967129173	0.04741897889012297
RAP1B	-1.112232419059903	0.041622054580892874
ZNF277	-1.1101933221202291	0.03470813452550497
ZFP41	-1.1098788061140425	0.01553479711032135
NONHSAT168074.1	-1.1091464775330298	0.04179620313756729
MEG3	-1.1088032974105628	0.03080731037152191
ZFYVE1	-1.107355462601519	0.030088962571691445
RCCD1	-1.1069910078639134	0.02708064225601352
SLC25A23	-1.1047309742224356	0.006985904718008187
PLEKHH2	-1.1030870613756298	0.04216731814800348
IZUMO4	-1.1022973985762041	0.02885117437299074
ST3GAL4	-1.1019996247239314	0.021036920385642883
TTYH3	-1.0994824225683824	0.014058721550126222
TDP1	-1.0994315832121606	0.04946312898722325
XKR6	-1.0988703575559213	0.04122243475181202
HERC2P3	-1.0983909996654244	0.033183536015768955
TMEM164	-1.096089018371502	0.04026034431804206
LINC00299	-1.0957733801033498	0.018645176289956406
POP5	-1.0952088082843001	0.005789694956097589
ANKRD12	-1.094089499614561	0.009161714169890131
BMAL1	-1.0932887544957381	0.028066299461744888
PYROXD2	-1.092559828896723	0.011450585260572464
ARHGEF7	-1.0923956593775483	0.03505040744535016
NUTM2D	-1.0920883096493583	0.0364766567204584
ADAT1	-1.0909685893397338	0.005703026697113661
NONHSAT149730.1	-1.09076373263714	0.04826966932023522
FCSK	-1.090132010984606	0.026363868180665304
H2AZ1	-1.0898448998694097	0.03473246820079944
UBXN6	-1.0895451447941045	0.018297135492795654
ULK1	-1.0894336425978874	0.019859305777484355
NONHSAT056247.2	-1.0891246311207359	0.04155185356550367
CAST	-1.088452507339547	0.0196940184480012
CNTROB	-1.0872722783589204	0.04130122525387682
JPT2	-1.0845329258051108	0.030820168656569776
COPS6	-1.0838668796097541	0.023065219988688962
TRAPPC12	-1.0822479981530633	0.040218818751348265
L3MBTL1	-1.080132376054798	0.01855589169778095
ALAD	-1.0799891903153156	0.007533720672133275
CMTR2	-1.0774580741508633	0.027212650918802324
NONHSAT242801.1	-1.0774517956872869	0.02373072547624309
TSPAN14	-1.0773846512525913	0.04317915294660461
APBB3	-1.074521293669044	0.021628769914034233
TTC19	-1.0731186574647482	0.030914406547962434
GCN1	-1.0718918579071515	0.014676715253904356
BNIP3	-1.0698783431786905	0.009668404305787325
RASSF7	-1.0689453714465877	0.03450016568648031
ARAP1	-1.068904065630658	0.0457161269547465
SIAE	-1.0675155223361783	0.046846979495430326
ARAP2	-1.0672678519439611	0.03264215146577178
NONHSAT245814.1	-1.0656172399223154	0.03327860471998691
MFSD10	-1.0638736868236172	0.024822714456787704
EML2	-1.0627760453390431	0.0437529918842186
ACAD10	-1.0620379713700816	0.03752573886143989
MKRN1	-1.0616529665276901	0.029593622552618548
FAM3A	-1.0612134543409975	0.04693095086561666
NONHSAT130615.2	-1.0573647022449746	0.03180244547554457
LAMTOR2	-1.057164730756651	0.04887967584949629
NDUFC2	-1.0568069188105012	0.014128087140646136
NONHSAT052820.2	-1.056257853566955	0.035143854364159545
NONHSAT247340.1	-1.053711566769531	0.031127153422792403
PTPN11	-1.0529717514527066	0.040659365781453315
PIGQ	-1.0517792629366938	0.04750236834160845
ZNF302	-1.0512632564972704	0.0468547961809267
NR1H4	-1.0506216895717344	0.029567405839842534
SNCA	-1.0505667236531135	0.0019899976761650266
NONHSAT230703.1	-1.0490924995805453	0.04693885162214353
RAD50	-1.0478781718181827	0.00970615378518408
YAF2	-1.0478275492162576	0.03199741946810047
PIGB	-1.047265308655556	0.029965734833351434
CPT1A	-1.047098124851828	0.033464366952319864
QARS1	-1.0458996458365215	0.04937418667270625
BABAM1	-1.0442972451599553	0.0469877335282979
DYNC1LI1	-1.0438443970209128	0.008985126145150967
ABTB1	-1.0437053852087386	0.01210627831489528
NONHSAT244285.1	-1.0435949131759161	0.034743950032433885
ENST00000624282	-1.0422788539616694	0.04729657859944559
WIZ	-1.0415836764057187	0.008264071775081306
NONHSAT242864.1	-1.0398737695811249	0.03205129918548812
BCAP31	-1.0395732618999176	0.04055370132345107
CHP1	-1.0389080554977723	0.035895808206665526
HIKESHI	-1.0382602569354409	0.03903354885944094
ZFP64	-1.0374235293796075	0.018633554608462017
SYNE1	-1.0372873556763211	0.017464555644089542
SLC25A2	-1.0364833091305432	0.04887514701798977
NONHSAT239661.1	-1.0358293758305868	0.03361132658575399
ABCA8	-1.0357049033820744	0.04734933467262851
ATRAID	-1.035447874817269	0.008977212525595918
NONHSAT207106.1	-1.0351108933984225	0.03727059301424004
ALDOC	-1.0307592132047982	0.0029857956417252574
ZNF277	-1.0303685491778882	0.0179948755896238
NONHSAT086754.2	-1.0301347466259096	0.04823928428506245
MAPKAPK5-AS1	-1.0292888699147509	0.041059086734813496
ENST00000371527	-1.0284844384230705	0.03555636087232425
MAP4	-1.0283978471606292	0.03983284915584258
EGLN1P1	-1.027952230501459	0.027994998482319466
PGAP1	-1.0277433765341548	0.044645173891974664
NONHSAT194494.1	-1.0275717352328109	0.030238415512881266
MPST	-1.0265720794725561	0.007218496256576831
NONHSAT246453.1	-1.0262769561763365	0.0016508714846333351
DDX55P1	-1.0259774382352023	0.046096880564141185
CAV2	-1.0254092135633432	0.008954187398615641
DALRD3	-1.024800800582314	0.01211050446589176
NONHSAT236267.1	-1.022927110592238	0.017424474818640748
RWDD2B	-1.022558348405987	0.0011126090545738932
TENT4A	-1.0199007424635365	0.022278940012042708
RN7SKP230	-1.0195914545825593	0.024013546537487135
EPCAM	-1.0191605413636988	0.024803547114326946
FAM219B	-1.0183287888209305	0.011589023687206419
NONHSAT258115.1	-1.0160635992865235	0.018465510648653212
SSBP3	-1.0136089404746698	0.040494833057498444
SPNS1	-1.0102257348757315	0.031413334477250074
NONHSAT236396.1	-1.009834676301153	0.027144164958993616
PLPP5	-1.008661292717189	0.0410187525325454
MIB2	-1.0084414490739613	0.019326979746447648
SMAD3	-1.0065828022173788	0.02838127016048317
NME3	-1.0015311810194145	0.04513476402458186
NONHSAT026871.2	-1.000892576196286	0.005700666683985121
OGG1	-1.0004288714940308	0.004058926561227206
